Directory,File,FileSize
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0205.mp4,18199722
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0211.mp4,388679704
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0199.mp4,13192430
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0210.mp4,94025176
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0204.mp4,34799222
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0200.mp4,20152284
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0214.mp4,29920861
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0215.mp4,41243931
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0201.mp4,15014362
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0203.mp4,24765078
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0202.mp4,12016306
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0216.mp4,3200758
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0209.mp4,89982295
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-26-14/Original Media,HDV_0208.mp4,34787929
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #5.mov,453367478
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #4.mov,595078286
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #6.mov,206618166
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #7.mov,474782946
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #3.mov,369386486
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #2.mov,226170194
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #1.mov,133067522
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #34.mov,102876186
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #20.mov,192324582
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #21.mov,225650182
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #35.mov,387962022
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #23.mov,600553922
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #36.mov,594813198
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #22.mov,624319422
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #26.mov,1270418734
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #32.mov,224179110
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #33.mov,354099154
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #27.mov,838167670
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #31.mov,207918886
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #25.mov,309953554
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #19.mov,176938030
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #18.mov,639755690
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #24.mov,233926310
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #30.mov,506785530
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #29.mov,244229598
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #15.mov,857531586
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #14.mov,115496622
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #28.mov,455103586
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #16.mov,272548246
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #17.mov,289738078
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #13.mov,434509722
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #12.mov,119639390
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #10.mov,180581694
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #11.mov,280426042
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #9.mov,291998626
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Transcoded Media/High Quality Media,Clip #8.mov,200425570
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #5.mov,43027154
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #4.mov,57078050
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #6.mov,19565354
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #7.mov,44514402
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #3.mov,35123922
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #2.mov,21103818
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #1.mov,12618748
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #34.mov,9427181
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #20.mov,17979791
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #21.mov,21103815
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #35.mov,36732015
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #23.mov,55545711
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #36.mov,56299593
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #22.mov,58593971
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #26.mov,120346893
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #32.mov,21091527
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #33.mov,32866453
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #27.mov,78188129
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #31.mov,19585835
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #25.mov,28939419
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #19.mov,16424959
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #18.mov,60224571
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #24.mov,21902729
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #30.mov,47660939
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #29.mov,22693463
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #15.mov,81303961
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #14.mov,10949245
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #28.mov,42197509
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #16.mov,25041057
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #17.mov,27349771
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #13.mov,40650869
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #12.mov,10941053
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #10.mov,16453635
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #11.mov,25792879
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #9.mov,26577468
/Users/eddiedickey/Feb2020/Movies/Tommy Football 2014.fcpbundle/10-12-14/Original Media,Clip #8.mov,18825824
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0266.mov,94879930
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0267.mov,80047638
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0259.mov,196434914
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0265.mov,50545894
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0270.mov,164163474
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0264.mov,94811106
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0258.mov,240531686
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0260.mov,1366611370
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0261.mov,231301746
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0263.mov,241851178
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0262.mov,148377050
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0255.mov,1134676598
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0269.mov,212646942
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0268.mov,459400010
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0256.mov,560844514
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Transcoded Media/High Quality Media,HDV_0257.mov,628769566
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0265.mp4,5775436
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0259.mp4,22651000
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0258.mp4,28116014
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0264.mp4,11144195
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0270.mp4,19170634
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0266.mp4,10871171
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0267.mp4,9319769
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0263.mp4,28220040
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0262.mp4,17223903
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0260.mp4,156691703
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0261.mp4,26834128
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0256.mp4,65320526
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0257.mp4,73146352
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0269.mp4,24765891
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0255.mp4,130933467
/Users/eddiedickey/Feb2020/Movies/Rugby.fcpbundle/2-5-15/Original Media,HDV_0268.mp4,53323368
/Users/eddiedickey/Feb2020/Movies/Baseball.fcpbundle/Tommy's Swing Batting Cage/Original Media,2014-05-26 14_08_05 (id).mov,1442050242
/Users/eddiedickey/Feb2020/Movies/Baseball.fcpbundle/Tommy's Swing Batting Cage/Original Media,2014-05-26 14_06_59 (id).mov,57028898
/Users/eddiedickey/Feb2020/Movies/Baseball.fcpbundle/Tommy's Swing Batting Cage/Original Media,2014-05-26 14_23_00 (id).mov,62502552
/Users/eddiedickey/Feb2020/Movies/Baseball.fcpbundle/Tommy's Swing Batting Cage/Original Media,2014-05-26 14_23_49 (id).mov,19573546
/Users/eddiedickey/Feb2020/Movies/Baseball.fcpbundle/Tommy's Swing Batting Cage/Original Media,2014-05-26 14_05_57 (id).mov,89997882
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0312.mov,353223346
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0313.mov,1455154886
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0311.mov,368478114
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0310.mov,630345254
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0314.mov,847929534
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0315.mov,895717182
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0317.mov,255562390
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Transcoded Media/High Quality Media,HDV_0316.mov,315019994
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0311.mp4,43421806
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0310.mp4,74187214
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0312.mp4,41846639
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0313.mp4,170515998
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0317.mp4,30247602
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0316.mp4,37823394
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0314.mp4,100606908
/Users/eddiedickey/Feb2020/Movies/Tommy TL Freshman Football.fcpbundle/9-3-15/Original Media,HDV_0315.mp4,105732007
/Users/eddiedickey/Feb2020/Movies/Tommy Baseball 2015.fcpbundle/3-8-15/Transcoded Media/High Quality Media,HDV_0295.mov,549662638
/Users/eddiedickey/Feb2020/Movies/Tommy Baseball 2015.fcpbundle/3-8-15/Transcoded Media/High Quality Media,HDV_0294.mov,536852410
/Users/eddiedickey/Feb2020/Movies/Tommy Baseball 2015.fcpbundle/3-8-15/Original Media,HDV_0295.mp4,63698296
/Users/eddiedickey/Feb2020/Movies/Tommy Baseball 2015.fcpbundle/3-8-15/Original Media,HDV_0294.mp4,62015606
